,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume
2023-08-02 00:00:00,29705.99,29842.48,29682.01,29822.03,4862.31523,1873.33,1878.39,1867.14,1870.39,5666.02067
2023-08-02 01:00:00,29822.04,30047.5,29791.46,29844.88,4282.82785,1870.39,1879.75,1868.26,1869.84,2952.24494
2023-08-02 02:00:00,29844.89,29880.0,29788.73,29810.86,1558.63869,1869.84,1870.21,1866.6,1867.74,2005.34658
2023-08-02 03:00:00,29810.86,29818.0,29622.5,29632.96,2188.47981,1867.74,1867.75,1863.2,1863.2,1190.76621
2023-08-02 04:00:00,29632.96,29719.77,29582.04,29675.52,1723.06034,1863.2,1865.11,1860.93,1863.08,2250.37614
2023-08-02 05:00:00,29675.52,29675.52,29604.77,29649.99,923.88241,1863.08,1863.09,1859.17,1862.3,1113.95568
2023-08-02 06:00:00,29650.0,29691.49,29567.45,29567.45,1161.78224,1862.3,1863.8,1857.87,1857.87,1447.42184
2023-08-02 07:00:00,29567.45,29647.87,29564.0,29577.26,1387.39059,1857.87,1861.48,1856.24,1857.04,1042.48482
2023-08-02 08:00:00,29577.25,29577.26,29378.62,29489.55,3152.22705,1857.04,1858.13,1853.97,1857.2,3745.80908
2023-08-02 09:00:00,29489.54,29501.43,29419.8,29453.52,1694.81848,1857.2,1859.79,1854.41,1854.47,1317.96607
2023-08-02 10:00:00,29453.52,29534.33,29442.0,29531.47,866.64979,1854.47,1858.65,1854.01,1858.65,587.57611
2023-08-02 11:00:00,29531.46,29571.38,29501.7,29562.49,1113.87095,1858.65,1860.8,1858.0,1859.98,690.18392
2023-08-02 12:00:00,29562.49,29603.8,29465.25,29466.01,1647.68173,1859.98,1860.91,1854.26,1854.26,793.15983
2023-08-02 13:00:00,29466.01,29467.72,29350.0,29412.04,2127.45408,1854.26,1855.39,1849.67,1852.6,1356.05514
2023-08-02 14:00:00,29412.04,29412.05,29253.33,29275.14,3031.54839,1852.6,1852.6,1841.35,1841.88,4236.98989
2023-08-02 15:00:00,29275.13,29362.45,29169.04,29321.4,2724.5812,1841.88,1844.18,1834.31,1842.46,2360.29389
2023-08-02 16:00:00,29321.39,29364.0,28927.5,29025.91,4997.71444,1842.46,1847.02,1821.31,1829.13,9737.49682
2023-08-02 17:00:00,29025.91,29254.0,28969.71,29148.0,3048.05478,1829.13,1839.3,1825.62,1831.47,3603.74394
2023-08-02 18:00:00,29148.01,29160.0,29030.0,29148.1,1759.82053,1831.47,1835.0,1829.8,1833.97,1212.9311
2023-08-02 19:00:00,29148.09,29209.15,29132.56,29151.56,1245.46597,1833.97,1843.24,1833.48,1841.97,1636.11293
2023-08-02 20:00:00,29151.57,29169.47,29106.34,29137.46,621.57022,1841.97,1844.52,1841.06,1842.33,2704.81634
2023-08-02 21:00:00,29137.45,29204.0,29066.35,29179.56,666.70856,1842.33,1844.6,1838.6,1843.86,846.50271
2023-08-02 22:00:00,29179.56,29233.06,29167.71,29186.0,630.658,1843.86,1845.53,1842.46,1842.69,747.375
2023-08-02 23:00:00,29186.0,29186.66,29134.16,29186.01,764.45008,1842.69,1842.69,1837.71,1840.14,806.64592
2023-08-03 00:00:00,29186.0,29225.01,29163.39,29170.68,772.19547,1840.14,1843.24,1838.8,1838.98,3939.03545
2023-08-03 01:00:00,29170.68,29275.8,29159.96,29252.0,988.93729,1838.98,1846.05,1837.4,1845.0,1291.82148
2023-08-03 02:00:00,29251.99,29271.55,29126.34,29176.98,1003.53161,1845.0,1846.07,1837.84,1841.59,1163.12476
2023-08-03 03:00:00,29176.98,29182.44,29131.0,29182.14,604.95659,1841.59,1841.78,1839.51,1840.58,1652.71047
2023-08-03 04:00:00,29182.13,29192.0,29082.0,29136.43,743.34781,1840.58,1840.84,1834.23,1837.31,555.89235
2023-08-03 05:00:00,29136.43,29157.5,29092.36,29149.0,537.79158,1837.31,1839.16,1834.43,1838.76,493.35488
2023-08-03 06:00:00,29149.0,29157.83,29044.04,29085.2,1128.30213,1838.76,1840.79,1832.48,1835.39,1115.87449
2023-08-03 07:00:00,29085.19,29104.53,29013.04,29044.17,1428.94487,1835.39,1836.54,1832.01,1832.38,1251.46822
2023-08-03 08:00:00,29044.16,29122.04,28968.0,29122.03,1627.58371,1832.38,1834.32,1826.14,1832.75,1620.50922
2023-08-03 09:00:00,29122.04,29163.32,29105.14,29154.11,828.95234,1832.75,1835.4,1832.2,1834.77,880.00729
2023-08-03 10:00:00,29154.12,29197.78,29149.23,29176.0,532.19527,1834.77,1837.97,1834.77,1837.7,1158.48219
2023-08-03 11:00:00,29176.01,29191.99,29129.52,29146.01,568.35776,1837.7,1838.79,1836.47,1837.8,588.2762
2023-08-03 12:00:00,29146.01,29163.31,29078.43,29106.0,896.11408,1837.8,1838.15,1833.76,1834.68,758.7367
2023-08-03 13:00:00,29105.99,29236.56,29105.99,29195.55,1335.00822,1834.68,1840.16,1834.68,1838.95,1056.87224
2023-08-03 14:00:00,29195.54,29427.33,29184.81,29392.57,2835.31237,1838.95,1849.0,1836.65,1847.71,2665.03685
2023-08-03 15:00:00,29392.58,29433.33,29204.07,29259.07,2168.48516,1847.71,1849.95,1838.91,1840.69,1919.07645
2023-08-03 16:00:00,29259.07,29330.0,29208.3,29302.55,1463.01522,1840.69,1849.2,1839.47,1847.56,1572.22141
2023-08-03 17:00:00,29302.55,29368.86,29228.0,29230.23,1547.00048,1847.56,1859.12,1846.52,1846.88,6018.07877
2023-08-03 18:00:00,29230.24,29271.03,29137.55,29269.76,1426.65745,1846.88,1846.97,1841.65,1846.77,1855.59875
2023-08-03 19:00:00,29269.76,29300.0,29220.0,29281.32,603.90476,1846.77,1846.79,1842.53,1845.53,609.39736
2023-08-03 20:00:00,29281.32,29361.14,29271.99,29304.0,1119.68516,1845.53,1853.55,1843.5,1844.18,2163.70669
2023-08-03 21:00:00,29304.0,29338.0,29230.73,29253.91,845.80868,1844.18,1847.0,1836.37,1839.9,891.49037
2023-08-03 22:00:00,29253.91,29269.31,29165.46,29235.25,1071.03801,1839.9,1840.27,1831.32,1837.7,2527.49463
2023-08-03 23:00:00,29235.25,29238.93,29193.64,29193.64,399.79392,1837.7,1838.97,1835.92,1835.92,481.80001
2023-08-04 00:00:00,29193.65,29251.68,29166.66,29232.94,780.63159,1835.92,1839.0,1833.85,1838.4,1826.26506
2023-08-04 01:00:00,29232.95,29234.0,29191.04,29198.15,403.8316,1838.4,1838.4,1834.6,1835.76,735.36375
2023-08-04 02:00:00,29198.15,29209.91,29100.0,29166.0,1033.66855,1835.76,1837.03,1828.4,1834.69,1070.99756
2023-08-04 03:00:00,29166.0,29178.7,29136.17,29161.29,540.30101,1834.69,1835.58,1832.61,1834.07,477.88609
2023-08-04 04:00:00,29161.28,29209.21,29134.7,29205.98,420.45225,1834.07,1835.35,1831.23,1835.32,452.24161
2023-08-04 05:00:00,29205.98,29250.84,29198.7,29240.84,714.68879,1835.32,1837.6,1834.45,1836.5,568.79883
2023-08-04 06:00:00,29240.83,29253.02,29183.05,29196.0,780.69657,1836.5,1837.0,1833.04,1833.04,587.1447
2023-08-04 07:00:00,29195.99,29212.92,29168.0,29212.92,870.88422,1833.04,1838.05,1831.8,1837.8,976.48081
2023-08-04 08:00:00,29212.91,29263.52,29176.29,29186.27,1265.82013,1837.8,1840.6,1835.2,1835.2,1376.67288
2023-08-04 09:00:00,29186.28,29224.54,29175.0,29200.13,909.41215,1835.2,1838.8,1834.52,1837.94,575.03595
2023-08-04 10:00:00,29200.12,29200.13,29150.0,29161.91,580.74045,1837.94,1838.19,1834.4,1834.92,616.14849
2023-08-04 11:00:00,29161.91,29183.53,29137.0,29167.51,477.99272,1834.92,1836.05,1833.57,1834.81,352.42903
2023-08-04 12:00:00,29167.51,29263.17,29130.0,29222.53,1551.25884,1834.81,1843.78,1831.6,1839.47,3193.84722
2023-08-04 13:00:00,29222.54,29333.08,29208.27,29240.72,1520.0549,1839.47,1851.26,1838.8,1843.11,3274.50143
2023-08-04 14:00:00,29240.73,29286.0,29163.68,29257.13,1298.37646,1843.11,1849.0,1836.88,1846.53,3776.09695
2023-08-04 15:00:00,29257.12,29301.23,29232.0,29274.28,892.12948,1846.53,1849.2,1844.84,1847.27,1285.87892
2023-08-04 16:00:00,29274.28,29286.7,29250.7,29265.38,705.8239,1847.27,1848.12,1844.5,1847.55,945.01404
2023-08-04 17:00:00,29265.39,29269.24,29197.2,29200.01,758.35684,1847.55,1848.4,1841.3,1841.3,1046.40322
2023-08-04 18:00:00,29200.01,29200.01,28950.0,29062.51,3118.94808,1841.3,1841.3,1827.13,1832.5,4602.40097
2023-08-04 19:00:00,29062.5,29104.99,29015.01,29032.06,892.14421,1832.5,1834.5,1828.35,1831.34,1851.65407
2023-08-04 20:00:00,29032.05,29081.59,28807.54,28967.51,2246.44732,1831.34,1834.07,1815.22,1822.83,5616.92448
2023-08-04 21:00:00,28967.5,29105.27,28958.18,29056.36,903.22605,1822.83,1832.94,1821.81,1829.61,2023.56697
2023-08-04 22:00:00,29056.37,29094.99,29056.36,29057.62,401.35681,1829.61,1832.04,1828.86,1828.89,907.68603
2023-08-04 23:00:00,29057.62,29130.35,29056.67,29113.99,484.70925,1828.89,1830.66,1826.85,1830.29,536.80284
2023-08-05 00:00:00,29114.0,29152.23,29097.17,29118.48,542.47685,1830.29,1833.32,1829.65,1832.22,1311.59678
2023-08-05 01:00:00,29118.47,29130.0,29065.11,29075.79,709.78174,1832.22,1832.5,1827.8,1827.88,669.24334
2023-08-05 02:00:00,29075.79,29102.37,29074.0,29086.05,556.60596,1827.88,1831.42,1827.8,1830.81,519.55981
2023-08-05 03:00:00,29086.04,29102.45,29082.25,29094.53,430.05398,1830.81,1832.29,1830.6,1832.28,569.94793
2023-08-05 04:00:00,29094.52,29096.23,29035.0,29056.01,735.91113,1832.28,1832.29,1828.92,1829.73,240.38491
2023-08-05 05:00:00,29056.01,29096.24,29045.28,29096.2,547.06463,1829.73,1833.81,1829.29,1833.63,277.51558
2023-08-05 06:00:00,29096.2,29097.72,29064.22,29066.84,461.01096,1833.63,1833.63,1831.63,1832.0,318.16843
2023-08-05 07:00:00,29066.83,29069.18,29046.22,29052.81,493.94121,1832.0,1832.11,1830.65,1831.0,425.37515
2023-08-05 08:00:00,29052.81,29090.39,29044.37,29088.39,449.14087,1831.0,1833.2,1830.3,1832.92,315.65342
2023-08-05 09:00:00,29088.38,29088.39,29058.05,29058.06,518.90002,1832.92,1832.92,1831.0,1831.11,248.80629
2023-08-05 10:00:00,29058.06,29077.5,29046.04,29058.0,690.26701,1831.11,1833.38,1830.61,1831.67,602.45048
2023-08-05 11:00:00,29058.0,29080.0,29048.0,29048.0,726.9286,1831.67,1834.76,1831.66,1832.8,367.66688
2023-08-05 12:00:00,29048.01,29052.84,28978.64,29014.77,992.1964,1832.8,1833.0,1830.61,1830.83,420.02609
2023-08-05 13:00:00,29014.77,29034.0,28997.03,29026.26,452.76919,1830.83,1833.14,1830.82,1833.03,424.80685
2023-08-05 14:00:00,29026.26,29082.13,29026.25,29068.19,588.82272,1833.03,1836.05,1833.03,1835.59,948.2656
2023-08-05 15:00:00,29068.18,29076.75,29014.0,29041.49,494.17973,1835.59,1836.89,1831.37,1833.96,1397.28473
2023-08-05 16:00:00,29041.49,29049.37,29009.37,29032.73,336.78986,1833.96,1834.2,1830.95,1831.2,517.24552
2023-08-05 17:00:00,29032.72,29069.83,29031.39,29063.99,339.07568,1831.2,1834.44,1831.2,1834.18,512.49639
2023-08-05 18:00:00,29064.0,29099.0,29060.19,29076.86,352.45371,1834.18,1838.86,1833.77,1837.4,918.42336
2023-08-05 19:00:00,29076.86,29088.58,29066.0,29067.35,265.29938,1837.4,1838.4,1835.5,1835.61,443.27065
2023-08-05 20:00:00,29067.36,29076.4,29052.5,29053.73,328.90728,1835.61,1835.61,1834.2,1834.41,363.98812
2023-08-05 21:00:00,29053.72,29083.0,29053.72,29073.45,205.87537,1834.41,1837.1,1834.41,1835.5,403.72669
2023-08-05 22:00:00,29073.44,29092.38,29064.76,29090.6,222.32701,1835.5,1838.4,1834.7,1838.39,739.42246
2023-08-05 23:00:00,29090.59,29090.6,29072.12,29072.13,204.74089,1838.39,1838.4,1836.6,1836.6,250.49711
2023-08-06 00:00:00,29072.13,29072.13,29058.0,29067.5,225.54771,1836.6,1837.55,1835.68,1836.6,275.76102
2023-08-06 01:00:00,29067.5,29067.51,29036.56,29038.43,445.34296,1836.6,1837.18,1833.62,1833.63,229.75282
2023-08-06 02:00:00,29038.43,29078.95,29036.0,29068.58,684.1827,1833.63,1838.5,1833.5,1836.37,569.95849
2023-08-06 03:00:00,29068.59,29068.86,29055.0,29063.99,375.30764,1836.37,1836.38,1834.0,1834.83,263.58791
2023-08-06 04:00:00,29064.0,29080.0,29062.26,29073.84,501.63721,1834.83,1835.71,1834.82,1835.71,132.53452
2023-08-06 05:00:00,29073.84,29103.26,29073.83,29103.25,572.93811,1835.71,1836.21,1835.7,1836.21,211.95767
2023-08-06 06:00:00,29103.25,29105.51,29045.96,29070.18,849.32588,1836.21,1836.68,1832.5,1834.46,547.70555
2023-08-06 07:00:00,29070.18,29107.48,29068.0,29092.68,630.67347,1834.46,1835.11,1834.03,1835.11,360.47327
2023-08-06 08:00:00,29092.68,29142.0,29092.67,29112.25,731.56806,1835.11,1837.66,1834.36,1835.72,534.27803
2023-08-06 09:00:00,29112.24,29112.25,29074.0,29083.59,638.83887,1835.72,1835.72,1830.37,1831.31,1007.23609
2023-08-06 10:00:00,29083.58,29083.59,29047.82,29070.0,480.71328,1831.31,1831.32,1828.4,1830.99,395.24132
2023-08-06 11:00:00,29070.0,29079.92,29063.49,29078.01,322.69698,1830.99,1833.08,1830.99,1832.61,375.62128
2023-08-06 12:00:00,29078.01,29078.01,29028.71,29033.13,819.89521,1832.61,1832.93,1829.0,1829.47,434.82611
2023-08-06 13:00:00,29033.14,29039.01,29014.08,29016.01,763.51646,1829.47,1830.76,1828.26,1829.46,493.60698
2023-08-06 14:00:00,29016.01,29061.81,28991.88,29038.0,561.24779,1829.46,1830.73,1826.0,1829.76,547.25863
2023-08-06 15:00:00,29038.0,29051.99,29001.0,29012.93,430.25841,1829.76,1830.79,1828.55,1829.1,423.24655
2023-08-06 16:00:00,29012.92,29089.99,29000.52,29089.31,473.53674,1829.1,1835.7,1828.64,1835.6,809.14884
2023-08-06 17:00:00,29089.3,29097.5,29052.43,29088.54,347.62193,1835.6,1835.64,1830.61,1833.0,767.56745
2023-08-06 18:00:00,29088.55,29102.91,29074.03,29087.82,358.55729,1833.0,1834.2,1832.91,1833.0,361.55116
2023-08-06 19:00:00,29087.82,29100.0,29076.0,29088.0,213.37531,1833.0,1833.6,1831.58,1831.98,324.07957
2023-08-06 20:00:00,29088.0,29170.0,29076.69,29135.78,615.11358,1831.98,1832.96,1830.84,1832.4,416.95516
2023-08-06 21:00:00,29135.78,29205.09,29038.13,29086.58,1180.62634,1832.4,1837.67,1829.22,1830.19,1408.71933
2023-08-06 22:00:00,29086.57,29160.0,29058.97,29100.0,660.47006,1830.19,1833.8,1828.3,1829.92,1033.6421
2023-08-06 23:00:00,29100.0,29101.05,29072.82,29088.42,295.20521,1829.92,1830.4,1828.1,1830.38,564.31742
2023-08-07 00:00:00,29088.43,29096.0,29018.25,29055.99,801.63248,1830.38,1832.2,1826.5,1829.91,792.37962
2023-08-07 01:00:00,29055.98,29205.0,29055.98,29145.4,1003.3159,1829.91,1844.53,1829.91,1840.99,2539.45708
2023-08-07 02:00:00,29145.39,29229.62,29122.01,29197.0,884.0012,1840.99,1844.79,1840.13,1844.4,741.36495
2023-08-07 03:00:00,29197.0,29210.76,29149.02,29162.67,780.16592,1844.4,1846.91,1838.6,1838.74,829.95142
2023-08-07 04:00:00,29162.66,29197.82,29157.42,29183.27,861.3806,1838.74,1841.67,1838.06,1841.35,582.83948
2023-08-07 05:00:00,29183.27,29183.27,29125.05,29127.62,672.46048,1841.35,1842.2,1839.64,1839.81,509.11819
2023-08-07 06:00:00,29127.62,29127.62,29050.77,29052.0,861.66145,1839.81,1839.81,1832.5,1832.63,1136.31931
2023-08-07 07:00:00,29052.0,29110.57,29051.99,29094.09,756.16992,1832.63,1836.8,1832.3,1836.8,525.80228
2023-08-07 08:00:00,29094.09,29094.1,29056.0,29063.01,700.77157,1836.8,1836.8,1833.5,1833.51,518.28566
2023-08-07 09:00:00,29063.0,29095.88,29045.14,29092.01,954.13831,1833.51,1836.0,1832.7,1835.8,451.71312
2023-08-07 10:00:00,29092.0,29153.86,29085.2,29143.23,741.92548,1835.8,1837.37,1833.5,1837.37,986.59194
2023-08-07 11:00:00,29143.23,29143.23,29088.18,29091.44,474.12089,1837.37,1837.37,1834.2,1834.21,381.61296
2023-08-07 12:00:00,29091.44,29150.0,29034.78,29079.25,1435.4774,1834.21,1837.19,1832.13,1833.2,1062.56243
2023-08-07 13:00:00,29079.25,29089.9,29030.0,29030.51,1267.88152,1833.2,1834.97,1828.38,1828.39,1759.04941
2023-08-07 14:00:00,29030.5,29074.56,28964.65,29023.99,1714.95192,1828.39,1832.85,1826.71,1829.94,1443.15122
2023-08-07 15:00:00,29024.0,29027.07,28788.73,28858.44,3624.59818,1829.94,1830.2,1814.05,1818.2,4720.19657
2023-08-07 16:00:00,28858.45,28976.04,28701.03,28938.0,3745.28186,1818.2,1819.51,1802.0,1815.59,10659.60022
2023-08-07 17:00:00,28937.99,28989.99,28868.0,28981.32,1895.79511,1815.59,1818.99,1805.96,1815.04,5755.39448
2023-08-07 18:00:00,28981.31,29186.74,28973.03,29094.43,3085.31181,1815.04,1831.35,1813.96,1822.07,3879.27559
2023-08-07 19:00:00,29094.42,29154.92,29050.78,29154.91,1490.61338,1822.07,1825.41,1817.5,1825.22,1171.82354
2023-08-07 20:00:00,29154.91,29199.0,29121.12,29198.99,879.07753,1825.22,1827.47,1823.4,1827.47,890.01533
2023-08-07 21:00:00,29199.0,29276.78,29135.82,29196.42,1201.02283,1827.47,1830.61,1824.5,1825.81,1072.12882
2023-08-07 22:00:00,29196.42,29205.0,29165.9,29181.18,670.34324,1825.81,1828.4,1825.03,1827.6,579.01773
2023-08-07 23:00:00,29181.19,29216.0,29163.48,29211.06,464.77848,1827.6,1829.17,1826.4,1829.05,347.48758
2023-08-08 00:00:00,29211.06,29260.1,29187.35,29260.1,693.04636,1829.05,1835.13,1828.21,1834.8,1199.74375
2023-08-08 01:00:00,29260.09,29260.1,29147.38,29151.86,737.60646,1834.8,1835.24,1826.82,1826.88,894.97879
2023-08-08 02:00:00,29151.85,29205.05,29146.45,29173.04,446.90895,1826.88,1831.0,1826.35,1829.15,344.49228
2023-08-08 03:00:00,29173.03,29208.32,29173.03,29195.08,736.25201,1829.15,1830.56,1828.53,1830.01,666.30698
2023-08-08 04:00:00,29195.09,29233.0,29181.81,29225.63,727.22432,1830.01,1833.5,1830.01,1833.49,424.93962
2023-08-08 05:00:00,29225.62,29331.24,29225.62,29249.12,1563.03955,1833.49,1839.12,1833.47,1835.1,1404.16808
2023-08-08 06:00:00,29249.13,29272.0,29222.33,29224.01,828.35728,1835.1,1837.0,1833.26,1833.27,659.03986
2023-08-08 07:00:00,29224.0,29233.31,29185.43,29187.62,866.03271,1833.27,1833.49,1830.41,1830.6,583.13514
2023-08-08 08:00:00,29187.62,29204.0,29182.0,29182.01,513.74226,1830.6,1831.8,1830.58,1830.61,575.22502
2023-08-08 09:00:00,29182.01,29217.59,29171.47,29204.0,783.1904,1830.61,1831.19,1830.32,1831.06,574.74332
2023-08-08 10:00:00,29204.0,29318.6,29200.82,29300.21,1029.03379,1831.06,1834.78,1830.4,1834.46,718.78955
2023-08-08 11:00:00,29300.21,29441.96,29285.0,29438.63,2347.94565,1834.46,1839.19,1832.8,1839.19,2694.40141
2023-08-08 12:00:00,29438.63,29600.0,29363.14,29578.57,3395.96851,1839.19,1845.75,1835.61,1845.74,5320.66009
2023-08-08 13:00:00,29578.56,29674.7,29354.0,29362.45,4447.07572,1845.74,1849.0,1835.8,1835.82,4335.01267
2023-08-08 14:00:00,29362.46,29540.0,29362.45,29439.12,2402.72665,1835.82,1843.0,1835.8,1838.81,1572.10619
2023-08-08 15:00:00,29439.12,29600.99,29436.7,29535.39,1984.48624,1838.81,1845.53,1838.67,1843.67,1088.68186
2023-08-08 16:00:00,29535.38,29836.0,29535.38,29748.0,4427.20247,1843.67,1858.75,1843.38,1854.29,5494.04515
2023-08-08 17:00:00,29748.0,29876.74,29696.0,29808.56,3244.43634,1854.29,1857.4,1851.2,1853.49,2619.19057
2023-08-08 18:00:00,29808.56,29950.0,29759.45,29847.49,3918.37155,1853.49,1871.32,1853.22,1858.78,8364.96762
2023-08-08 19:00:00,29847.49,29944.82,29834.0,29884.24,1920.45701,1858.78,1864.5,1858.7,1859.06,2807.09103
2023-08-08 20:00:00,29884.23,29999.0,29841.8,29980.0,1839.5033,1859.06,1864.6,1856.96,1863.16,1725.08723
2023-08-08 21:00:00,29979.99,30244.0,29816.41,29854.98,4307.66088,1863.16,1876.77,1861.0,1862.0,3376.59009
2023-08-08 22:00:00,29854.97,29882.04,29685.76,29768.01,1864.45889,1862.0,1863.62,1854.82,1857.6,2180.44782
2023-08-08 23:00:00,29768.01,29821.99,29760.0,29770.42,675.80662,1857.6,1859.6,1855.82,1856.29,1881.14478
2023-08-09 00:00:00,29770.41,29864.35,29770.41,29782.01,907.22494,1856.29,1860.0,1855.2,1855.2,1093.37071
2023-08-09 01:00:00,29782.01,29883.1,29762.4,29853.15,1166.2168,1855.2,1860.58,1853.25,1858.94,1293.99249
2023-08-09 02:00:00,29853.15,29866.2,29613.0,29692.19,2610.81947,1858.94,1859.0,1852.32,1853.5,898.37929
2023-08-09 03:00:00,29692.18,29744.88,29676.68,29716.01,1015.73389,1853.5,1855.3,1853.21,1854.98,333.39609
2023-08-09 04:00:00,29716.0,29766.41,29705.13,29762.1,912.46328,1854.98,1857.11,1853.73,1856.81,514.78656
2023-08-09 05:00:00,29762.1,29786.34,29733.75,29735.98,906.37726,1856.81,1858.87,1856.26,1857.56,571.5084
2023-08-09 06:00:00,29735.98,29740.15,29673.34,29725.52,1505.61589,1857.56,1858.01,1854.41,1857.71,779.43759
2023-08-09 07:00:00,29725.51,29821.29,29718.94,29818.0,1297.35361,1857.71,1863.24,1857.6,1861.76,878.22551
2023-08-09 08:00:00,29818.01,29844.4,29775.0,29836.4,1251.0656,1861.76,1864.35,1859.94,1862.23,739.18118
2023-08-09 09:00:00,29836.39,29836.4,29779.13,29781.78,1065.09937,1862.23,1862.24,1859.34,1859.35,686.19281
2023-08-09 10:00:00,29781.77,29854.71,29740.01,29842.45,1033.09001,1859.35,1866.15,1858.26,1864.59,924.98309
2023-08-09 11:00:00,29842.45,29914.19,29795.2,29888.32,1416.3999,1864.59,1865.05,1859.82,1862.79,961.94291
2023-08-09 12:00:00,29888.32,30094.4,29866.01,30076.32,3003.08599,1862.79,1869.95,1860.26,1869.28,2082.95255
2023-08-09 13:00:00,30076.33,30160.0,29864.35,29886.73,3596.09102,1869.28,1871.44,1860.64,1860.64,2461.02378
2023-08-09 14:00:00,29886.72,29947.22,29755.4,29755.4,2765.75234,1860.64,1863.82,1853.4,1853.4,2172.28126
2023-08-09 15:00:00,29755.41,29796.2,29676.86,29761.7,2125.56214,1853.4,1855.78,1851.21,1853.01,1996.39634
2023-08-09 16:00:00,29761.7,29774.0,29513.41,29513.42,3225.51867,1853.01,1853.95,1847.16,1849.02,2250.08292
2023-08-09 17:00:00,29513.41,29594.22,29443.22,29515.27,3121.26534,1849.02,1852.19,1846.95,1849.33,1666.78956
2023-08-09 18:00:00,29515.27,29586.95,29452.9,29525.01,1008.67315,1849.33,1855.15,1848.38,1853.32,1296.62473
2023-08-09 19:00:00,29525.01,29550.0,29396.95,29416.22,1064.79786,1853.32,1854.8,1846.38,1848.23,991.90372
2023-08-09 20:00:00,29416.21,29513.81,29376.67,29500.33,1136.43683,1848.23,1853.0,1848.01,1852.42,774.10048
2023-08-09 21:00:00,29500.33,29559.9,29440.0,29526.89,748.25137,1852.42,1854.74,1847.2,1853.79,956.66475
2023-08-09 22:00:00,29526.88,29601.92,29516.98,29601.91,500.04898,1853.79,1855.35,1853.46,1855.3,509.77411
2023-08-09 23:00:00,29601.92,29626.0,29566.49,29581.99,620.94354,1855.3,1858.55,1855.28,1855.29,483.12379
2023-08-10 00:00:00,29581.99,29639.99,29566.67,29620.0,568.38859,1855.29,1857.84,1855.0,1857.49,773.54726
2023-08-10 01:00:00,29620.0,29660.06,29576.97,29608.68,795.14767,1857.49,1858.28,1855.0,1855.47,1316.10811
2023-08-10 02:00:00,29608.67,29644.33,29582.3,29582.3,689.39997,1855.47,1856.81,1853.68,1853.69,318.3756
2023-08-10 03:00:00,29582.3,29620.0,29566.66,29582.63,1033.50292,1853.69,1854.86,1852.8,1852.94,383.8824
2023-08-10 04:00:00,29582.63,29582.63,29536.1,29542.05,882.66974,1852.94,1853.49,1852.27,1852.51,234.0729
2023-08-10 05:00:00,29542.04,29616.98,29510.44,29585.84,995.3317,1852.51,1854.17,1851.04,1853.64,183.82628
2023-08-10 06:00:00,29585.85,29609.68,29513.43,29517.33,794.2967,1853.64,1855.3,1850.33,1850.34,411.70597
2023-08-10 07:00:00,29517.33,29567.69,29491.11,29512.0,852.65773,1850.34,1854.19,1850.23,1851.15,367.3705
2023-08-10 08:00:00,29511.99,29534.88,29492.58,29519.2,935.92996,1851.15,1852.28,1850.0,1851.69,304.8702
2023-08-10 09:00:00,29519.19,29554.0,29476.0,29534.16,894.9197,1851.69,1853.0,1850.19,1852.07,442.47073
2023-08-10 10:00:00,29534.15,29559.98,29512.77,29552.86,750.75212,1852.07,1854.0,1850.81,1853.99,1111.25332
2023-08-10 11:00:00,29552.86,29557.31,29486.0,29504.01,882.37101,1853.99,1854.5,1850.67,1851.02,575.1171
2023-08-10 12:00:00,29504.01,29635.29,29489.0,29560.97,2546.21904,1851.02,1859.47,1850.33,1856.85,3241.98253
2023-08-10 13:00:00,29560.97,29692.85,29523.87,29680.11,1482.48254,1856.85,1864.2,1854.36,1863.86,1860.09063
2023-08-10 14:00:00,29680.1,29738.0,29400.0,29495.76,2863.79655,1863.86,1865.79,1848.2,1852.86,3516.8443
2023-08-10 15:00:00,29495.76,29531.25,29435.75,29466.0,1209.79208,1852.86,1856.4,1851.6,1853.72,1384.14252
2023-08-10 16:00:00,29465.99,29478.07,29385.0,29431.15,1193.71579,1853.72,1854.13,1849.66,1851.61,730.53201
2023-08-10 17:00:00,29431.16,29462.0,29320.2,29412.75,1235.05754,1851.61,1852.28,1846.28,1848.18,1304.00026
2023-08-10 18:00:00,29412.74,29475.24,29396.76,29436.0,751.09899,1848.18,1850.91,1847.18,1850.21,575.19842
2023-08-10 19:00:00,29436.0,29449.99,29384.89,29444.52,497.55592,1850.21,1850.62,1847.62,1850.01,523.99865
2023-08-10 20:00:00,29444.52,29488.29,29422.71,29453.45,603.64432,1850.01,1852.34,1849.22,1850.46,684.02085
2023-08-10 21:00:00,29453.44,29471.3,29449.47,29466.07,329.84603,1850.46,1852.25,1850.18,1850.34,410.78005
2023-08-10 22:00:00,29466.06,29481.89,29446.72,29465.01,416.1839,1850.34,1852.96,1849.9,1851.74,400.30091
2023-08-10 23:00:00,29465.01,29469.0,29450.0,29455.75,258.69322,1851.74,1853.13,1851.56,1852.35,196.73874
2023-08-11 00:00:00,29455.76,29498.17,29450.0,29481.66,416.67054,1852.35,1854.4,1852.12,1854.4,315.44781
2023-08-11 01:00:00,29481.65,29491.28,29440.11,29450.01,666.63376,1854.4,1854.66,1851.51,1851.51,272.74934
